event_id,timestamp,username,ip_address,user_agent,is_malicious,content,attack_type,risk_score,port,protocol,country,city,os,auth_status,auth_method,known_bad_actor,threat_feed_matches,payload_size,payload_hash,action_taken,mitre_technique
ed00e059-4743-4ff9-8ef8-279b8f206b8a,2024-10-17 08:19:34.228814,williamsjeffrey,48.105.104.23,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.29.7 (KHTML, like Gecko) Version/5.0 Safari/535.29.7",True,<script>alert('Your system is infected')</script>,BruteForce,78,80,SSH,Finland,Lake Linda,macOS 12,Failed,Password,True,1,5565,5ec37a6a09094c186bf4ae2a7adb065d,Flagged,T1189
fcd4daa0-a1d8-416d-9b52-a4e5446ec37f,2024-10-20 02:14:34.228814,reneelee,106.134.93.109,Opera/9.57.(Windows 98; cs-CZ) Presto/2.9.190 Version/11.00,False,Implementing new firewall rules today,Normal,29,22,SSH,American Samoa,Johnsonbury,Ubuntu 20.04,Success,Password,True,0,6386,76a8d9bbb52163da8ad2e78fc503a8c6,Allowed,None
cecebf6f-b7a3-41c0-81e1-56fc50ed09a6,2024-10-29 10:36:34.228814,sharon99,92.48.119.128,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.1),False,Implementing new firewall rules today,Normal,3,8080,SMB,Guernsey,Burkeland,Ubuntu 20.04,Blocked,API Key,False,0,7096,5bad06a91f43be53d985b45c5cd0165e,Blocked,None
073f71b6-0431-449b-b1cc-cd89bc1a71e9,2024-10-18 03:17:34.228814,chungedward,185.58.77.120,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0; rv:1.9.4.20) Gecko/9940-08-18 21:42:19 Firefox/3.8,False,New blog post about secure coding practices,Normal,16,80,HTTPS,Kuwait,Port Carlaberg,macOS 12,Success,Password,True,0,5063,39339eb173475f1e963c7dd0f8565b40,Monitored,None
0526ef80-3a00-4f9a-a58b-79c220eb2e46,2024-10-21 22:12:34.228814,evansmartin,49.187.95.192,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1),False,Implementing new firewall rules today,Normal,29,22,HTTPS,Gambia,Olsenstad,Windows 10,Failed,SSO,False,0,3678,6cad9c508beb01fb08a0429b89ca4dbf,Allowed,None
1e1d1b5f-2dd9-4d88-bd97-890b6add0c9c,2024-10-13 02:04:34.228814,chambersmolly,164.21.97.70,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.1),True,Password reset required: enter credentials here,SQLi,81,8080,SMB,Costa Rica,North Austin,Android 12,Success,2FA,False,0,8214,1d9b9c0190815cf64756984c1d56cfde,Blocked,T1027
d20465ed-ec8f-4659-a665-5ea31d3ff6f8,2024-10-15 08:13:34.228814,tmoore,13.151.73.97,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2; rv:1.9.5.20) Gecko/2932-05-07 08:22:56 Firefox/3.8,True,Click here to claim your prize: bit.ly/malicious-link,MalwareDistribution,77,22,HTTPS,Jamaica,South Jill,Windows 10,Success,API Key,False,4,8543,48b11df473abf81fcccaddd0b30fffca,Monitored,T1189
0795cf1f-8345-4b59-99f2-2edeb6bf4831,2024-10-05 03:54:34.228814,michael69,172.65.214.76,Opera/8.77.(X11; Linux x86_64; ja-JP) Presto/2.9.171 Version/12.00,False,Great article about zero-trust architecture,Normal,8,8080,HTTPS,Gambia,Martinshire,Windows 10,Success,SSO,True,0,6114,3e189cd851c18ded05774264716606bf,Allowed,None
8bf55ead-63cd-4fcb-ac13-e9342327d903,2024-10-15 10:14:34.228814,andersonmatthew,134.239.4.21,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_7 rv:4.0; dz-BT) AppleWebKit/531.30.2 (KHTML, like Gecko) Version/4.0.2 Safari/531.30.2",True,Click here to claim your prize: bit.ly/malicious-link,DDoS,97,8080,SMB,Namibia,New Davidborough,Android 12,Blocked,API Key,True,5,6552,2c20bbcdbfa46bf93dc613f3c73595a9,Flagged,T1027
94ed0619-555a-44f9-8de3-f58c01c36cc2,2024-10-27 20:09:34.228814,danielsrobert,155.74.185.127,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0),False,New blog post about secure coding practices,Normal,26,22,SSH,Northern Mariana Islands,Brianhaven,iOS 15,Success,SSO,False,0,9621,7ece21428c617de8889bb085511daa89,Blocked,None
36a401f1-5c4f-47db-a764-5c815e03f7bc,2024-10-28 11:20:34.228814,jose39,48.121.211.95,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.0),True,Congratulations! You've won $1000000. Click now!,BruteForce,94,22,SSH,Libyan Arab Jamahiriya,West Williamtown,Windows 10,Failed,Password,True,3,4391,25444fa6c5e87ae20e5a452909ac3573,Blocked,T1566
1dc04230-d47a-45da-8af7-7cf29e4119d2,2024-10-11 09:13:34.228814,sean48,50.128.116.101,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),True,URGENT: Your account will be suspended. Verify now: secure-verify.net,PhishingAttempt,89,22,HTTP,Slovakia (Slovak Republic),Shannonmouth,Android 12,Success,Password,True,1,7529,9a19a556b7162bebb2bad3041aaf4107,Allowed,T1027
d5b5a276-8004-4770-b229-3bfaf8ca67bd,2024-10-20 05:48:34.228814,thowell,84.67.178.178,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; gez-ET) AppleWebKit/535.33.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.33.6",True,Congratulations! You've won $1000000. Click now!,SQLi,82,80,SSH,Slovenia,Brianchester,Android 12,Failed,Password,False,5,4544,10c5bba3b41553762a34e3ff737bc8a7,Allowed,T1110
2b9665c7-c44d-479e-858a-ed9567008b6b,2024-10-14 18:27:34.228814,hsmith,213.109.221.118,Opera/9.22.(Windows NT 5.01; az-AZ) Presto/2.9.160 Version/10.00,True,Congratulations! You've won $1000000. Click now!,PhishingAttempt,95,8080,SMB,Cayman Islands,West Davidberg,Windows 10,Failed,Password,True,3,2792,7bd7ea0a7c71ac9ef1155d6fd02e49bf,Allowed,T1204
2a6d496e-de5b-4eb2-be20-906ee36c4bf8,2024-10-16 10:34:34.228814,andrewvincent,53.154.241.46,Opera/8.68.(Windows NT 10.0; tr-TR) Presto/2.9.169 Version/10.00,False,Just updated our cybersecurity protocols! #InfoSec,Normal,24,445,SSH,Palestinian Territory,South Nicholasstad,Ubuntu 20.04,Failed,2FA,True,0,8216,f81a21d2f42bbb4b2336c4428dd58279,Monitored,None
ab7fff9b-87c0-4fe8-b538-ffb862bf9a59,2024-10-19 09:27:34.228814,shawnlyons,111.232.16.109,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/31.0.851.0 Safari/534.2",False,Great article about zero-trust architecture,Normal,9,80,HTTPS,Serbia,Lake Richard,Ubuntu 20.04,Failed,Password,False,0,7940,584e4c6b2697dff590e50b8e1abb1f59,Monitored,None
3d6da96c-f7db-4901-8c4b-01ce267f5650,2024-10-16 17:28:34.228814,vnovak,86.174.120.144,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/53.0.849.0 Safari/534.2",True,<script>alert('Your system is infected')</script>,DataExfiltration,97,80,RDP,Vietnam,West Charles,Android 12,Blocked,2FA,False,3,9022,667006059a5da288238dd79ba9d518c9,Flagged,T1110
c837dd0a-219a-4c9f-91b5-a51a50717c04,2024-11-04 01:47:34.228814,lisa36,67.101.17.243,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/12.2c2697.0 Mobile/71K872 Safari/535.1",False,New blog post about secure coding practices,Normal,22,443,HTTPS,Jordan,Andersonhaven,Android 12,Success,SSO,False,0,1679,1a8dd66316bf3f5b5fd3c0e634e7ad0f,Allowed,None
e581107d-f02a-4dea-8cd4-1b7d14adc672,2024-10-27 05:53:34.228814,jameswhite,71.170.5.214,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/3439-01-16 17:19:42 Firefox/3.8,True,Download this attachment to view your invoice.exe,XSS,72,445,HTTPS,Central African Republic,Port Arthurshire,iOS 15,Success,API Key,False,4,5787,1cf120d7f47d92c9396401ec6207f31a,Flagged,T1204
a2307db5-ca2f-4a6a-bbf0-40a5f31e80f2,2024-10-31 04:20:34.228814,vlandry,101.102.186.209,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/35.0.836.0 Safari/531.2",False,Implementing new firewall rules today,Normal,10,445,RDP,Cape Verde,Martinezburgh,iOS 15,Failed,SSO,False,0,7969,525802f04c5aa4dd81f20bcc17931d88,Blocked,None
b76303e4-cac0-46b5-bb47-bbb8c2c2c8d0,2024-10-21 15:21:34.228814,brianlynch,14.226.239.241,Opera/8.14.(X11; Linux x86_64; ar-TD) Presto/2.9.179 Version/10.00,False,Just updated our cybersecurity protocols! #InfoSec,Normal,10,443,SMB,Gabon,Seanhaven,iOS 15,Success,2FA,True,0,6328,53c8cb602ca56a86379725b9af766f8d,Allowed,None
5526bac5-9fd7-4889-bbde-eff30e87b618,2024-10-19 09:13:34.228814,bennettjeffrey,150.226.54.154,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/9.0p7969.0 Mobile/02M475 Safari/532.1",True,Free Bitcoin! Transfer 0.1 BTC to wallet: 1A1zP1...,MalwareDistribution,83,80,SSH,Saint Lucia,Gomezborough,macOS 12,Failed,Password,True,5,904,a274c5e3fd72d149ad8e5a375319f2f1,Allowed,T1566
c44178f8-e4a9-4c7b-984d-b5066150b0e5,2024-10-27 19:58:34.228814,cvaldez,192.120.45.50,"Mozilla/5.0 (Windows 95) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/19.0.832.0 Safari/531.0",True,Free Bitcoin! Transfer 0.1 BTC to wallet: 1A1zP1...,DataExfiltration,93,3389,SSH,Chile,Lake Amy,Windows 10,Blocked,SSO,False,0,8783,efd0205062b095d786b560faae49f6f5,Blocked,T1189
2aaf15c6-ad8b-4e48-a93f-2beec91d6d57,2024-10-25 08:17:34.228814,rachelgarcia,203.254.96.118,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/30.0.890.0 Safari/531.1",True,Free Bitcoin! Transfer 0.1 BTC to wallet: 1A1zP1...,MalwareDistribution,90,3389,RDP,Norfolk Island,New Tylermouth,Android 12,Success,Password,True,4,1615,4b3c65a780215ea22b2982bf1d52982b,Allowed,T1566
62ad9a9d-19d2-4f89-862e-5395f8bc9411,2024-10-09 10:43:34.228814,annette04,134.6.184.12,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/60.0.839.0 Safari/533.0",True,SELECT * FROM users WHERE username='admin'--,MalwareDistribution,72,445,RDP,Luxembourg,Richardtown,iOS 15,Blocked,Password,False,0,1625,4ca9ec4aaf5200ad54f0337454eacb8f,Flagged,T1566
dfbd4125-dbd0-4a5f-ba2b-51baf9cf73d7,2024-10-19 12:36:34.228814,dlee,152.101.173.224,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6 rv:3.0; da-DK) AppleWebKit/534.13.1 (KHTML, like Gecko) Version/5.1 Safari/534.13.1",False,Attending the cybersecurity conference next week,Normal,22,3389,HTTP,Jersey,West Anthonyburgh,iOS 15,Blocked,SSO,False,0,7040,e8ff8039ba704f3f844beb0bcae68bc3,Monitored,None
3ae35e6e-2ab2-4e9c-8e6b-7bdffbe21625,2024-10-09 16:46:34.228814,dustinliu,13.160.40.48,Opera/9.65.(X11; Linux i686; nb-NO) Presto/2.9.164 Version/11.00,True,URGENT: Your account will be suspended. Verify now: secure-verify.net,XSS,73,80,SMB,French Southern Territories,Nancyton,iOS 15,Blocked,SSO,True,1,1080,db7c63fbcd3639c5308fa9516d4a717d,Allowed,T1189
1f74ff34-eade-46c8-bda2-14f1da9532ae,2024-10-29 10:59:34.228814,michelle51,120.163.119.133,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/3.1),True,Password reset required: enter credentials here,DDoS,81,3389,SMB,Kazakhstan,East Courtneyhaven,Windows 10,Success,Password,False,2,9107,b56f498ac3a9f50be3a5d8967d9fde02,Allowed,T1204
e8997ea4-f3d8-4a26-861d-4e868b66ba3c,2024-11-02 03:25:34.228814,dawn79,44.76.2.110,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_5; rv:1.9.2.20) Gecko/7134-02-19 17:19:17 Firefox/3.8,True,URGENT: Your account will be suspended. Verify now: secure-verify.net,DataExfiltration,79,8080,HTTP,Jordan,Randytown,Ubuntu 20.04,Success,2FA,True,5,6411,434a845c572cea4e9b08f2c9b72e8441,Allowed,T1110
46e64fd4-55b2-460c-a33a-125b79bf7162,2024-10-19 14:30:34.228814,katiephillips,116.222.23.63,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/46.0.890.0 Safari/532.0",False,New blog post about secure coding practices,Normal,9,8080,SSH,Comoros,South Marissaport,iOS 15,Failed,2FA,False,0,4854,775dc67936e0f3e470d294396e3c19f2,Monitored,None
dfffa806-6fde-4d4d-9780-0bfd87c1a660,2024-10-07 19:11:34.228814,brittanymcdaniel,143.153.228.60,Opera/8.77.(X11; Linux x86_64; kok-IN) Presto/2.9.161 Version/12.00,False,Security awareness training scheduled for next week,Normal,19,8080,RDP,Saint Martin,Port Williamshire,iOS 15,Success,2FA,False,0,6300,4490920a205e459441f87626ae89ed4b,Monitored,None
bef09d1e-704c-45b3-8170-c2c399c4dcfa,2024-10-07 16:15:34.228814,pmoreno,26.57.185.129,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),False,Great article about zero-trust architecture,Normal,13,3389,HTTP,Gambia,East Diane,Android 12,Success,API Key,False,0,431,20cc2db1c947969841b44bccfce193b9,Monitored,None
33a59b0e-e13c-490d-8c76-95297f251e77,2024-10-05 22:34:34.228814,smithdawn,139.27.232.224,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/56.0.810.0 Safari/533.0",True,Congratulations! You've won $1000000. Click now!,XSS,90,80,HTTP,Zambia,Bradystad,Android 12,Blocked,Password,False,1,7543,795764ef45525429fe8e3ef6028a9aaa,Monitored,T1110
d7c7136a-1fd6-4b52-8299-2c6c2064836b,2024-10-06 20:51:34.228814,johnkirby,59.221.228.175,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_4 rv:5.0; mn-MN) AppleWebKit/533.36.2 (KHTML, like Gecko) Version/5.1 Safari/533.36.2",False,Security awareness training scheduled for next week,Normal,0,443,HTTP,Mongolia,Porterchester,Ubuntu 20.04,Success,SSO,False,0,1837,1b3e0b51025d3b4168b7e8e76c9adb7f,Monitored,None
1a3a8844-a496-4504-94d5-1428434e7c42,2024-10-23 08:01:34.228814,lopezpamela,217.50.176.233,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),False,Security awareness training scheduled for next week,Normal,9,80,SMB,French Polynesia,Andersonview,Android 12,Success,API Key,False,0,7647,e96afbf9165232c032e215d20b3f0cf4,Flagged,None
2dc4ea38-4e7f-465d-9649-a44edc0e4065,2024-11-02 03:21:34.228814,cbrennan,85.23.34.159,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_0; rv:1.9.5.20) Gecko/3865-01-15 15:03:32 Firefox/15.0,True,Click here to claim your prize: bit.ly/malicious-link,MalwareDistribution,81,8080,HTTPS,Liberia,Douglastown,Ubuntu 20.04,Success,Password,False,5,2155,d1bc2fea5b639e467a7b120daa0daa17,Flagged,T1189
abffc9da-015f-4351-b20d-b9a072878f28,2024-10-28 02:42:34.228814,laura18,82.12.0.89,Opera/8.49.(Windows 98; en-AG) Presto/2.9.160 Version/10.00,True,Download this attachment to view your invoice.exe,DataExfiltration,80,443,SSH,Bermuda,Olivermouth,Android 12,Failed,Password,False,1,8764,bad1323743fbf2ee28efd77a9371dd53,Monitored,T1027
fe58bddc-eeca-4571-b1ab-a4880f633d13,2024-10-12 20:15:34.228814,bellerik,7.66.69.118,Mozilla/5.0 (Android 5.1; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,False,Great article about zero-trust architecture,Normal,18,443,HTTPS,Singapore,East Angietown,Windows 10,Blocked,2FA,True,0,3303,f2fb02c99fcfb7b4cdfc7381df75b63c,Monitored,None
2a220226-db9c-4960-94b8-32b025f4e587,2024-10-12 06:29:34.228814,wendy83,31.89.114.248,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.7.4 (KHTML, like Gecko) Version/5.0.5 Safari/535.7.4",True,Your system has been compromised. Call +1-555-0123,SQLi,75,445,RDP,Sao Tome and Principe,Michaelburgh,Windows 10,Failed,Password,True,1,1288,80e586cb11278bf0bcd8bce5e856b247,Blocked,T1027
8fe9b41b-47bb-4f91-b03f-96005a3ff75c,2024-11-02 20:30:34.228814,gthompson,193.139.194.162,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),False,Important: Keep your systems updated,Normal,3,443,HTTP,Jersey,Port Briannaton,Android 12,Success,API Key,False,0,1232,7a04d6f480536ea208592fa40801b392,Flagged,None
f305222d-99a8-47a9-8866-58016b720208,2024-10-28 11:55:34.228814,morgan76,166.203.250.86,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),False,Security awareness training scheduled for next week,Normal,0,3389,HTTPS,New Caledonia,Williamborough,Android 12,Blocked,SSO,True,0,8715,50c0e33367bed69aaf4c4acd2647fcd7,Monitored,None
051c1a91-4005-4758-ba9f-b97d70b539df,2024-10-05 00:29:34.228814,lindamanning,56.31.182.27,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1 rv:3.0; raj-IN) AppleWebKit/533.25.7 (KHTML, like Gecko) Version/5.1 Safari/533.25.7",True,Free Bitcoin! Transfer 0.1 BTC to wallet: 1A1zP1...,PhishingAttempt,79,22,RDP,Cyprus,Brianstad,Windows 10,Blocked,API Key,True,5,3445,2e3dcee259da0e20296f8960d7f35dc0,Blocked,T1204
c5180052-bcaa-4d5f-a11d-5f9ee5ba6aa4,2024-10-09 13:59:34.228814,vincentsmith,196.237.14.147,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/25.0.868.0 Safari/535.2",True,Congratulations! You've won $1000000. Click now!,BruteForce,91,3389,SSH,Gibraltar,Robertstad,iOS 15,Success,SSO,True,1,3342,740cdb5045ca27a66495961b8c8aa83f,Monitored,T1110
6754460f-4394-4d4c-898c-97ce4bff0179,2024-10-09 00:27:34.228814,johnstonmichael,87.166.66.203,Opera/8.55.(Windows 98; Win 9x 4.90; nan-TW) Presto/2.9.182 Version/11.00,True,Your system has been compromised. Call +1-555-0123,BruteForce,93,80,HTTPS,Portugal,Hudsonshire,Ubuntu 20.04,Failed,API Key,False,4,7937,c757d5349b5e0671f7187bc8e23b725c,Flagged,T1189
ed947216-01e5-43b5-9341-40e37366ab36,2024-10-08 16:23:34.228814,jared26,183.93.202.154,"Mozilla/5.0 (Windows 95) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/23.0.821.0 Safari/532.1",False,Great article about zero-trust architecture,Normal,25,3389,SSH,United Kingdom,Kyleberg,Android 12,Success,Password,False,0,8141,b2b923ee36f13a3d7eda2e6f260c6ddf,Flagged,None
091c3cf4-edea-4cb6-aff9-3034fd39d151,2024-10-21 05:40:34.228814,parrishcraig,180.53.60.62,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/59.0.821.0 Safari/534.2",True,Download this attachment to view your invoice.exe,XSS,71,3389,RDP,Germany,Elizabethburgh,Ubuntu 20.04,Failed,SSO,False,3,544,e9fa74b2008f7783a58708c47c8e9787,Allowed,T1110
159d3a1f-5eee-4f7b-b87e-96d68c864188,2024-10-29 18:53:34.228814,agibbs,47.203.202.240,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.0),False,Implementing new firewall rules today,Normal,9,80,SMB,Turkmenistan,East Catherineview,Ubuntu 20.04,Blocked,Password,True,0,5106,384e6b063adba9780fddda2d342aabdd,Flagged,None
56cd326e-f477-4cd2-98b0-8acc4b598815,2024-11-02 20:33:34.228814,yherrera,112.87.115.227,Opera/8.41.(Windows 98; Win 9x 4.90; nb-NO) Presto/2.9.170 Version/12.00,True,Your system has been compromised. Call +1-555-0123,SQLi,80,80,HTTP,Saint Kitts and Nevis,Merritttown,Windows 10,Blocked,SSO,False,5,1086,5250e0eae066f026c3ca585b7f8a730c,Allowed,T1204
37c29074-a151-4ed4-ba88-dfbc750649b5,2024-11-02 09:01:34.228814,moodysteven,16.101.155.135,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ko-KR) AppleWebKit/533.31.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.31.2",False,Security awareness training scheduled for next week,Normal,7,22,SMB,Jamaica,West Christopher,iOS 15,Blocked,Password,False,0,3855,6a244bae04dee83c817d57e5b68d3532,Flagged,None
18170eac-c3c4-45f0-995b-9ae56473acba,2024-10-08 05:31:34.228814,xyoung,9.73.159.1,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/53.0.888.0 Safari/535.0",False,Just updated our cybersecurity protocols! #InfoSec,Normal,20,445,HTTPS,Afghanistan,Shellyberg,Ubuntu 20.04,Failed,2FA,False,0,5503,b05af99c4846e70b28641734e226a3e0,Monitored,None
bc96dc72-61ff-4b83-a6d8-437719732b6d,2024-10-24 08:59:34.228814,peterbailey,14.73.203.38,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),True,Free Bitcoin! Transfer 0.1 BTC to wallet: 1A1zP1...,XSS,84,443,SSH,Seychelles,New Jonathan,Ubuntu 20.04,Success,Password,False,2,6869,64691c948de21c2b23a5e61692a9adcd,Flagged,T1189
f32826e8-a0b3-466f-aec0-3ab22632b185,2024-10-21 21:46:34.228814,davidramirez,102.234.148.19,Opera/9.15.(Windows 98; Win 9x 4.90; gez-ET) Presto/2.9.162 Version/10.00,False,Implementing new firewall rules today,Normal,9,3389,SSH,Singapore,Morrisonstad,Ubuntu 20.04,Failed,Password,False,0,4646,a3c9c8b62c725f8922ce20fb59ecaeaa,Blocked,None
808cb414-69df-46e5-add5-0b28d34da901,2024-10-05 09:16:34.228814,walkerdavid,44.242.168.73,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_2; rv:1.9.2.20) Gecko/4542-01-25 15:33:05 Firefox/3.8,True,Congratulations! You've won $1000000. Click now!,MalwareDistribution,95,8080,SSH,Belize,Markburgh,macOS 12,Failed,API Key,False,1,7487,48c30b09862b0b09eb6bb86d42c39c19,Monitored,T1110
7438fffb-f5a7-467f-8561-db19e0979aac,2024-10-23 09:22:34.228814,sarahodges,83.77.180.248,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/60.0.834.0 Safari/533.2",True,URGENT: Your account will be suspended. Verify now: secure-verify.net,MalwareDistribution,84,443,HTTPS,Wallis and Futuna,Port Patriciahaven,iOS 15,Blocked,2FA,False,2,3741,4289cb05bcf2ad9d370bcbef00e0ae8c,Monitored,T1110
edbaf253-1300-4838-bd0e-65bb5e809419,2024-10-11 17:30:34.228814,owelch,33.73.235.247,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1),False,Just updated our cybersecurity protocols! #InfoSec,Normal,7,443,HTTP,Palestinian Territory,Stewartport,iOS 15,Success,API Key,False,0,9113,8cc5706517bcf7321eea57f8d2d01645,Blocked,None
4785444c-4428-43bb-a13d-6959a0852b91,2024-10-05 17:41:34.228814,uellis,45.159.239.134,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/35.0.860.0 Safari/534.0",False,Security awareness training scheduled for next week,Normal,26,22,SMB,Saint Kitts and Nevis,Ryanbury,iOS 15,Success,SSO,False,0,2407,9b9a8b0f299b156f1965fd7eac139715,Allowed,None
836a956f-962d-43ef-8193-abc69242f0ad,2024-10-11 20:45:34.228814,wcastro,181.81.243.180,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),True,Download this attachment to view your invoice.exe,MalwareDistribution,96,8080,SSH,Botswana,Bennettmouth,Android 12,Success,API Key,True,5,8325,5cc21c37bde55b83916bd84822ce758c,Allowed,T1566
7da0d8bc-06ee-4c4c-a459-7b0519c06061,2024-10-16 00:51:34.228814,crossscott,135.208.24.195,Mozilla/5.0 (Windows NT 4.0; ha-NG; rv:1.9.0.20) Gecko/2466-05-31 22:02:58 Firefox/3.8,True,URGENT: Your account will be suspended. Verify now: secure-verify.net,MalwareDistribution,89,443,HTTPS,Suriname,Port Jesse,iOS 15,Success,API Key,True,3,6320,33e627a641c3ade2e910fbfe8741b867,Flagged,T1204
83e710bf-f098-42a6-ba9b-e41796136f69,2024-10-09 06:33:34.228814,mherrera,155.166.140.246,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.1),False,Just updated our cybersecurity protocols! #InfoSec,Normal,15,80,HTTPS,Jordan,Pacebury,iOS 15,Blocked,API Key,False,0,8959,75e1452b22998723511c4b344d492384,Allowed,None
12c55189-19fe-4572-a2bd-b830f67d7d46,2024-10-15 04:49:34.228814,lisa82,201.142.253.205,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),False,Great article about zero-trust architecture,Normal,18,443,SMB,Kuwait,East Matthewburgh,Android 12,Success,SSO,False,0,6593,55295d27bc5e267ef284dfcf6a01cb75,Blocked,None
ae64dfac-7345-4fdf-80fd-1136953438b2,2024-10-07 08:34:34.228814,ucarroll,115.215.68.103,"Mozilla/5.0 (Windows 98) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/15.0.894.0 Safari/531.0",False,New blog post about secure coding practices,Normal,26,8080,SMB,American Samoa,New Kevin,Ubuntu 20.04,Failed,2FA,True,0,6352,60605e4fbb5526dd1516d4948fd3a9b6,Allowed,None
098f9106-f2de-40f7-9c92-cb5b086ee4b5,2024-10-15 15:09:34.228814,wendy71,63.207.186.129,Opera/9.65.(Windows NT 6.2; ms-MY) Presto/2.9.168 Version/10.00,True,Your system has been compromised. Call +1-555-0123,BruteForce,98,8080,HTTP,Panama,Josephside,Windows 10,Success,2FA,True,5,8508,954fd2737b3155014db4032ecd4dd156,Monitored,T1566
2631cff3-22c5-49e9-9e3f-836bf74ffd99,2024-10-23 18:26:34.228814,ybailey,87.137.51.50,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9245-02-28 06:54:06 Firefox/14.0,True,SELECT * FROM users WHERE username='admin'--,PhishingAttempt,73,8080,HTTP,Central African Republic,Moraleshaven,Windows 10,Blocked,2FA,False,2,3115,8d6af2ff6a3f6abccbd8cd627e8aa756,Monitored,T1110
4551885b-76bb-44e7-a9e8-01b768b3af30,2024-10-26 02:50:34.228814,zjohnson,192.160.147.146,Opera/9.94.(X11; Linux x86_64; az-IN) Presto/2.9.187 Version/11.00,False,Important: Keep your systems updated,Normal,23,443,HTTPS,Uzbekistan,Port Ashley,macOS 12,Success,SSO,False,0,2648,9ebf2ade6e5236abe942b0862d9f7194,Monitored,None
